ID,ProductName,Description,OriginalPrice,SalePrice,ImageURL,Category,Subcategory,Size,Brand,Stock,LinkRetailer,DealURL,StartDate,EndDate,discount%,Featured
www.thehockeyshop.com-J0472,CCM SpeedBlade XS Steel Runner - 2 Pack,CCM SpeedBlade XS Steel Runner - 2 Pack,79.99,63.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/ccm-hockey-skate-steel-ccm-speedblade-xs-steel-runner-2-pack-304-12-28744082292802.jpg?v=1768018505,Accessories,Other,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-speedblade-xs-steel-runner,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0473,CCM SpeedBlade XSG1 Black Goalie Steel Runner - 2 Pack,CCM SpeedBlade XSG1 Black Goalie Steel Runner - 2 Pack,129.99,99.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/goalie-skate-steel-ccm-speedblade-xsg1-black-goalie-steel-runner-2-pack-1221760399.jpg?v=1773811717,Accessories,Other,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-speedblade-xsg1-black-goalie-steel,2026-03-20,2026-04-03,23,
www.thehockeyshop.com-J0474,CCM SpeedBlade XSG1 Goalie Steel Runner - 2 Pack,CCM SpeedBlade XSG1 Goalie Steel Runner - 2 Pack,100.00,69.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/goalie-skate-steel-ccm-speedblade-xsg1-goalie-steel-runner-2-pack-1221760400.jpg?v=1773811779,Accessories,Other,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-speedblade-xsg1-goalie-steel,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0475,CCM VR14 Straight Certified Hockey Visor,CCM VR14 Straight Certified Hockey Visor,59.99,54.99,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/visors-ccm-vr14-straight-certified-hockey-visor-1221757287.jpg?v=1773724897,Accessories,Other,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-straight-vr14-certified-visor,2026-03-20,2026-04-03,8,
www.thehockeyshop.com-J0476,CCM Super Tacks AS570 Junior Hockey Stick,CCM Super Tacks AS570 Junior Hockey Stick,119.99,59.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hockey-sticks-ccm-super-tacks-as570-junior-hockey-stick-1221729342.jpg?v=1772878269,Player Gear,Stick,Junior,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-super-tacks-as570-junior-hockey-stick,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0478,CCM Tacks 710 Hockey Helmet,CCM Tacks 710 Hockey Helmet,219.99,109.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/ccm-helmets-ccm-tacks-710-hockey-helmet-black-s-30614455222338.jpg?v=1768005954,Accessories,Helmet,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-710-hockey-helmet,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0479,CCM Tacks 720 Hockey Helmet,CCM Tacks 720 Hockey Helmet,259.99,249.99,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/helmets-ccm-tacks-720-hockey-helmet-1221725446.jpg?v=1772760338,Accessories,Helmet,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-720-hockey-helmet,2026-03-20,2026-04-03,4,
www.thehockeyshop.com-J0480,CCM Tacks AS-V Pro Intermediate Hockey Skates,CCM Tacks AS-V Pro Intermediate Hockey Skates,1049.99,524.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-ccm-tacks-as-v-pro-intermediate-hockey-skates-1221736505.jpg?v=1773098618,Player Gear,Skates,Intermediate,CCM,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-as-v-pro-intermediate-hockey-skates,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0481,CCM Tacks AS-V Pro Senior Hockey Skates,CCM Tacks AS-V Pro Senior Hockey Skates,1299.99,649.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hockey-skates-ccm-tacks-as-v-pro-senior-hockey-skates-1221736577.jpg?v=1773087790,Player Gear,Skates,Senior,CCM,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-as-v-pro-senior-hockey-skates,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0482,CCM Tacks AS-V Senior Hockey Skates,CCM Tacks AS-V Senior Hockey Skates,869.99,434.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-ccm-tacks-as-v-senior-hockey-skates-1221736440.jpg?v=1773097118,Player Gear,Skates,Senior,CCM,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-as-v-senior-hockey-skates,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0483,CCM Tacks AS580 Junior Hockey Gloves,CCM Tacks AS580 Junior Hockey Gloves,119.99,59.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/gloves-ccm-tacks-as580-junior-hockey-gloves-1221735795.jpg?v=1773077438,Player Gear,Gloves,Junior,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-as580-junior-hockey-gloves,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0484,CCM Tacks AS590 Intermediate Hockey Skates,CCM Tacks AS590 Intermediate Hockey Skates,649.99,324.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hockey-skates-ccm-tacks-as590-intermediate-hockey-skates-1221736275.jpg?v=1773081222,Player Gear,Skates,Intermediate,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-as590-intermediate-hockey-skates,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0485,CCM Tacks AS6 Junior Hockey Stick,CCM Tacks AS6 Junior Hockey Stick,199.99,99.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-ccm-tacks-as6-junior-hockey-stick-1221800454.jpg?v=1772528799,Player Gear,Stick,Junior,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-as6-junior-hockey-stick,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0486,CCM Tacks AS6 Pro Senior Hockey Stick,CCM Tacks AS6 Pro Senior Hockey Stick,399.99,199.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-ccm-tacks-as6-pro-senior-hockey-stick-1221800442.jpg?v=1772528411,Player Gear,Stick,Senior,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-as6-pro-senior-hockey-stick,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0487,CCM Tacks Vector Premier Intermediate Hockey Skates - 2022,CCM Tacks Vector Premier Intermediate Hockey Skates - 2022,569.99,284.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-ccm-tacks-vector-premier-intermediate-hockey-skates-2022-1221736025.jpg?v=1773071770,Player Gear,Skates,Intermediate,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-vector-premier-intermediate-hockey-skates-s22,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0488,CCM Tacks Vector Premier Junior Hockey Gloves - 2022,CCM Tacks Vector Premier Junior Hockey Gloves - 2022,129.99,64.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/gloves-ccm-tacks-vector-premier-junior-hockey-gloves-2022-1221735731.jpg?v=1773075490,Player Gear,Gloves,Junior,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-tacks-vector-premier-junior-hockey-gloves-s22,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0489,CCM Lightweight Rink Suit Senior Jacket,CCM Lightweight Rink Suit Senior Jacket,107.99,20.00,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/jackets-ccm-lightweight-rink-suit-senior-jacket-1221739087.jpg?v=1773175690,Accessories,Other,Senior,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-team-lightweight-rink-suit-jacket-senior-2021,2026-03-20,2026-04-03,81,
www.thehockeyshop.com-J0490,CCM Team Quilted Junior Jacket,CCM Team Quilted Junior Jacket,129.99,20.00,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/jackets-ccm-team-quilted-junior-jacket-1221728577.png?v=1772843109,Accessories,Other,Junior,CCM,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-team-quilted-juniorjacket,2026-03-20,2026-04-03,85,
www.thehockeyshop.com-J0491,CCM Team Structured Adjustable Hat,CCM Team Structured Adjustable Hat,27.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hats-ccm-team-structured-adjustable-hat-1221789168.jpg?v=1772188390,Accessories,Other,Senior,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-team-structured-adjustable-hat,2026-03-20,2026-04-03,29,
www.thehockeyshop.com-J0492,CCM Team Training Flex Hat,CCM Team Training Flex Hat,27.99,9.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hats-ccm-team-training-flex-hat-1221789188.jpg?v=1772189351,Accessories,Other,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-team-training-flex-hat,2026-03-20,2026-04-03,64,
www.thehockeyshop.com-J0493,CCM Ultimate ABS Youth Wood Hockey Stick (2022),CCM Ultimate ABS Youth Wood Hockey Stick (2022),34.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/ccm-hockey-sticks-ccm-ultimate-abs-senior-wood-hockey-stick-2022-p29-l-85-1154945621.png?v=1768003273,Player Gear,Stick,Youth,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-ultimate-abs-youth-wood-hockey-stick,2026-03-20,2026-04-03,43,
www.thehockeyshop.com-J0494,CCM Vintage Collection Youth Shortsleeve Shirt - Navy,CCM Vintage Collection Youth Shortsleeve Shirt - Navy,32.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-ccm-vintage-collection-youth-shortsleeve-shirt-navy-1221772335.png?v=1771644732,Accessories,Other,Youth,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-vintage-collection-youth-shortsleeve-shirt-navy,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0495,CCM Vintage Knit Toque,CCM Vintage Knit Toque,29.99,9.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/toques-ccm-vintage-knit-toque-1221727411.jpg?v=1772809030,Accessories,Other,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-vintage-knit-toque,2026-03-20,2026-04-03,67,
www.thehockeyshop.com-J0496,CCM Vintage Pom Knit Toque,CCM Vintage Pom Knit Toque,35.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/toques-ccm-vintage-pom-knit-toque-1221785814.jpg?v=1772105138,Accessories,Other,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-vintage-pom-knit-toque,2026-03-20,2026-04-03,45,
www.thehockeyshop.com-J0497,CCM Vintage Youth Pom Knit Toque,CCM Vintage Youth Pom Knit Toque,35.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/toques-ccm-vintage-pom-knit-toque-1221785814.jpg?v=1772105138,Accessories,Other,Youth,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-vintage-youth-pom-knit-toque,2026-03-20,2026-04-03,45,
www.thehockeyshop.com-J0498,CCM VR41 Pro Stock Aviator Plus Hockey Visor,CCM VR41 Pro Stock Aviator Plus Hockey Visor,79.99,49.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/visors-ccm-vr41-pro-stock-aviator-plus-hockey-visor-1221730436.jpg?v=1772898011,Accessories,Other,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-vr41-pro-stock-aviator-plus-hockey-visor,2026-03-20,2026-04-03,38,
www.thehockeyshop.com-J0499,CCM Vizion Mini Hockey Stick,CCM Vizion Mini Hockey Stick,39.99,23.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/mini-hockey-stick-ccm-vizion-mini-hockey-stick-1221786577.jpg?v=1772117051,Player Gear,Stick,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-vz-le-mini-hockey-stick,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0500,CCM XF Pro Composite Mini Hockey Stick,CCM XF Pro Composite Mini Hockey Stick,36.99,33.99,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/mini-hockey-sticks-ccm-xf-pro-composite-mini-hockey-stick-1221785693.jpg?v=1772080779,Player Gear,Stick,,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-xf-pro-composite-mini-hockey-stick,2026-03-20,2026-04-03,8,
www.thehockeyshop.com-J0501,CCM YTFlex 3 Youth Chest & Arm Protector,CCM YTFlex 3 Youth Chest & Arm Protector,139.99,111.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/ccm-chest-protectors-ccm-ytflex-3-youth-chest-arm-protector-white-red-s-m-29171365740610.jpg?v=1768075324,Accessories,Other,Youth,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-chest-arm-protector,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0502,CCM YTFlex 3 Youth Goalie Blocker,CCM YTFlex 3 Youth Goalie Blocker,109.99,87.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/blockers-ccm-ytflex-3-youth-goalie-blocker-1221734625.jpg?v=1773024071,Goalie Gear,Blocker,Youth,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-goalie-blocker,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0503,CCM YTFlex 3 Youth Goalie Catcher,CCM YTFlex 3 Youth Goalie Catcher,129.99,103.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/catchers-ccm-ytflex-3-youth-goalie-catcher-1221734769.jpg?v=1773034750,Goalie Gear,Catcher Glove,Youth,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-goalie-catcher,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0504,CCM YTFlex 3 Youth Goalie Leg Pads,CCM YTFlex 3 Youth Goalie Leg Pads,229.99,183.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/ccm-leg-pads-ccm-ytflex-3-youth-goalie-leg-pads-white-white-black-black-20-29171313672258.jpg?v=1768074623,Goalie Gear,Leg Pads,Youth,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-goalie-leg-pads,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0505,CCM YTFlex 3 Youth Goalie Pants,CCM YTFlex 3 Youth Goalie Pants,119.99,95.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/goalie-pants-ccm-ytflex-3-youth-goalie-pants-1221734556.jpg?v=1773038649,Goalie Gear,Goalie Pants,Youth,CCM,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-goalie-pants,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0506,Chicago Blackhawks Home Outer Stuff Replica Junior Jersey - Jonathan Toews,Chicago Blackhawks Home Outer Stuff Replica Junior Jersey - Jonathan Toews,139.99,97.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/nhl-jerseys-chicago-blackhawks-home-outer-stuff-replica-junior-jersey-jonathan-toews-1221766662.jpg?v=1774005698,Accessories,Jersey,Junior,Outer Stuff,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/chicago-blackhawks-replica-junior-toews-jersey,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0507,Bauer PWHL Knit Pom Toque Boston,Bauer PWHL Knit Pom Toque Boston,39.99,29.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/toques-bauer-pwhl-knit-pom-toque-boston-1221785468.jpg?v=1772074389,Accessories,Other,,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/copy-of-baue-pwhl-knit-pom-toque-montreal,2026-03-20,2026-04-03,25,
www.thehockeyshop.com-J0508,Brian's ICONIK X Senior Goalie Blocker,Brian's ICONIK X Senior Goalie Blocker,379.99,265.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/blockers-brian-s-iconik-x-senior-goalie-blocker-1221796116.jpg?v=1772397037,Goalie Gear,Blocker,Senior,Brian's,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/copy-of-brians-g-netik-x5-senior-goalie-blocker,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0511,Dead Threads Shortsleeve Senior Shirt - New York Island,Dead Threads Shortsleeve Senior Shirt - New York Island,34.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-dead-threads-shortsleeve-senior-shirt-new-york-island-1221785732.webp?v=1772082190,Accessories,Other,Senior,Dead Threads Apparel,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/dead-threads-shortsleeve-senior-shirt-new-york-island,2026-03-20,2026-04-03,43,
www.thehockeyshop.com-J0512,Eagle Aero Intermediate Hockey Gloves - (2023),Eagle Aero Intermediate Hockey Gloves - (2023),149.99,99.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/gloves-eagle-aero-junior-hockey-gloves-2023-1221774069.jpg?v=1772464150,Player Gear,Gloves,Intermediate,Eagle,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/eagle-aero-intermediaet-hockey-gloves-2023,2026-03-20,2026-04-03,33,
www.thehockeyshop.com-J0513,Eagle Aero Junior Hockey Gloves - (2023),Eagle Aero Junior Hockey Gloves - (2023),129.99,79.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/gloves-eagle-aero-junior-hockey-gloves-2023-1221774069.jpg?v=1772464150,Player Gear,Gloves,Junior,Eagle,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/eagle-aero-junior-hockey-gloves,2026-03-20,2026-04-03,38,
www.thehockeyshop.com-J0514,Eagle Aero Team Hockey Gloves,Eagle Aero Team Hockey Gloves,199.99,139.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/eagle-hockey-gloves-eagle-aero-team-senior-hockey-gloves-black-white-12-30215610007618.jpg?v=1768094150,Accessories,Gloves,,Eagle,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/eagle-aero-team-senior-hockey-gloves,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0515,Calgary Flames Fanatics Authentic Pro Draft Flexfit Hat,Calgary Flames Fanatics Authentic Pro Draft Flexfit Hat,43.99,29.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hats-calgary-flames-fanatics-authentic-pro-draft-flexfit-hat-1221730138.jpg?v=1772888831,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-ap-draft-flexfit-hat-calgary-flames,2026-03-20,2026-04-03,32,
www.thehockeyshop.com-J0516,Fanatics AP Practice Snapback Hat - Nashville Predators,Fanatics AP Practice Snapback Hat - Nashville Predators,44.99,29.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hats-fanatics-ap-practice-snapback-hat-nashville-predators-1221786273.jpg?v=1772097253,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-ap-practice-snapback-hat-nashville-predators,2026-03-20,2026-04-03,33,
www.thehockeyshop.com-J0517,Fanatics AP Rink 6 Stretch Hat - Chicago Blackhawks,Fanatics AP Rink 6 Stretch Hat - Chicago Blackhawks,47.99,29.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hats-fanatics-ap-rink-6-stretch-hat-chicago-blackhawks-1221783749.jpg?v=1771999331,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-ap-rink-6-stretch-hat-chicago-blackhawks,2026-03-20,2026-04-03,38,
www.thehockeyshop.com-J0518,Fanatics AP Rink 6 Stretch Hat - Tampa Bay Lightning,Fanatics AP Rink 6 Stretch Hat - Tampa Bay Lightning,47.99,29.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hats-fanatics-ap-rink-6-stretch-hat-tampa-bay-lightning-1221783675.jpg?v=1771998011,Accessories,Other,,Fanatics,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-ap-rink-6-stretch-hat-tampa-bay-lightning,2026-03-20,2026-04-03,38,
www.thehockeyshop.com-J0519,Seattle Kraken Fanatics Authentic Pro Training Camp Flexfit Hat,Seattle Kraken Fanatics Authentic Pro Training Camp Flexfit Hat,43.99,29.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hats-seattle-kraken-fanatics-authentic-pro-training-camp-flexfit-hat-1221730252.jpg?v=1772895729,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-ap-training-camp-flexfit-hat-seattle-kraken,2026-03-20,2026-04-03,32,
www.thehockeyshop.com-J0520,Fanatics Auth N&N Mens Shirt - Vancouver Canucks Third Conor Garland,Fanatics Auth N&N Mens Shirt - Vancouver Canucks Third Conor Garland,44.99,22.50,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-fanatics-auth-n-n-mens-shirt-vancouver-canucks-third-conor-garland-1221778023.png?v=1771834451,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-auth-n-n-mens-shirt-vancouver-canucks-third-conor-garland,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0521,Fanatics Auth N&N Mens Shirt - Vancouver Canucks Third Quinn Hughes,Fanatics Auth N&N Mens Shirt - Vancouver Canucks Third Quinn Hughes,44.99,22.50,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-fanatics-auth-n-n-mens-shirt-vancouver-canucks-third-quinn-hughes-1221795052.jpg?v=1772375654,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-auth-n-n-mens-shirt-vancouver-canucks-third-quinn-hughes,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0522,Fanatics Authentic Pro Core Secondary Mens Shirt - Buffalo Sabres,Fanatics Authentic Pro Core Secondary Mens Shirt - Buffalo Sabres,39.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-fanatics-authentic-pro-core-secondary-mens-shirt-buffalo-sabres-1221782627.jpg?v=1771965218,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-authentic-pro-core-secondary-mens-shirt-buffalo-sabres,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0523,Fanatics Authentic Pro Core Secondary Mens Shirt - Colorado Avalanche,Fanatics Authentic Pro Core Secondary Mens Shirt - Colorado Avalanche,39.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/colorado-avalanche_f45cb057-b626-49fd-b393-0a2324e60104.png?v=1772754088,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-authentic-pro-core-secondary-mens-shirt-colorado-avalanche,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0524,Fanatics Authentic Pro Core Secondary Mens Shirt - Minnesota Wild,Fanatics Authentic Pro Core Secondary Mens Shirt - Minnesota Wild,39.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-fanatics-authentic-pro-core-secondary-mens-shirt-minnesota-wild-1221782274.jpg?v=1771947579,Accessories,Other,,Fanatics,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-authentic-pro-core-secondary-mens-shirt-minnesota-wild,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0525,Fanatics Authentic Pro Core Secondary Mens Shirt - Nashville Predators,Fanatics Authentic Pro Core Secondary Mens Shirt - Nashville Predators,39.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-fanatics-authentic-pro-core-secondary-mens-shirt-nashville-predators-1221782617.jpg?v=1771964891,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-authentic-pro-core-secondary-mens-shirt-nashville-predators,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0526,Fanatics Authentic Pro Core Secondary Mens Shirt - New York Islanders,Fanatics Authentic Pro Core Secondary Mens Shirt - New York Islanders,39.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-fanatics-authentic-pro-core-secondary-mens-shirt-new-york-islanders-1221782615.jpg?v=1771964831,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-authentic-pro-core-secondary-mens-shirt-new-york-islanders,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0527,Fanatics Authentic Pro Core Secondary Mens Shirt - Pittsburgh Penguins,Fanatics Authentic Pro Core Secondary Mens Shirt - Pittsburgh Penguins,39.99,19.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-fanatics-authentic-pro-core-secondary-mens-shirt-pittsburgh-penguins-1221782612.jpg?v=1771974038,Accessories,Other,,Fanatics,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/fanatics-authentic-pro-core-secondary-mens-shirt-pittsburgh-penguins,2026-03-20,2026-04-03,50,
