run_id,scraped_at,import_source,external_key,source_store,source_url,source_product_id,title,price,sale_price,currency,in_stock,stock_text,image_url,description
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0494,thehockeyshop,https://www.thehockeyshop.com/products/ccm-vintage-collection-youth-shortsleeve-shirt-navy,www.thehockeyshop.com-J0494,CCM Vintage Collection Youth Shortsleeve Shirt - Navy,32.99,19.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-ccm-vintage-collection-youth-shortsleeve-shirt-navy-1221772335.png?v=1771644732,CCM Vintage Collection Youth Shortsleeve Shirt - Navy
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0495,thehockeyshop,https://www.thehockeyshop.com/products/ccm-vintage-knit-toque,www.thehockeyshop.com-J0495,CCM Vintage Knit Toque,29.99,9.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/toques-ccm-vintage-knit-toque-1221727411.jpg?v=1772809030,CCM Vintage Knit Toque
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0496,thehockeyshop,https://www.thehockeyshop.com/products/ccm-vintage-pom-knit-toque,www.thehockeyshop.com-J0496,CCM Vintage Pom Knit Toque,35.99,19.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/toques-ccm-vintage-pom-knit-toque-1221785814.jpg?v=1772105138,CCM Vintage Pom Knit Toque
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0497,thehockeyshop,https://www.thehockeyshop.com/products/ccm-vintage-youth-pom-knit-toque,www.thehockeyshop.com-J0497,CCM Vintage Youth Pom Knit Toque,35.99,19.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/toques-ccm-vintage-pom-knit-toque-1221785814.jpg?v=1772105138,CCM Vintage Youth Pom Knit Toque
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0498,thehockeyshop,https://www.thehockeyshop.com/products/ccm-vr41-pro-stock-aviator-plus-hockey-visor,www.thehockeyshop.com-J0498,CCM VR41 Pro Stock Aviator Plus Hockey Visor,79.99,49.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/visors-ccm-vr41-pro-stock-aviator-plus-hockey-visor-1221730436.jpg?v=1772898011,CCM VR41 Pro Stock Aviator Plus Hockey Visor
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0499,thehockeyshop,https://www.thehockeyshop.com/products/ccm-vz-le-mini-hockey-stick,www.thehockeyshop.com-J0499,CCM Vizion Mini Hockey Stick,39.99,23.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/mini-hockey-stick-ccm-vizion-mini-hockey-stick-1221786577.jpg?v=1772117051,CCM Vizion Mini Hockey Stick
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0500,thehockeyshop,https://www.thehockeyshop.com/products/ccm-xf-pro-composite-mini-hockey-stick,www.thehockeyshop.com-J0500,CCM XF Pro Composite Mini Hockey Stick,36.99,33.99,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/mini-hockey-sticks-ccm-xf-pro-composite-mini-hockey-stick-1221785693.jpg?v=1772080779,CCM XF Pro Composite Mini Hockey Stick
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0501,thehockeyshop,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-chest-arm-protector,www.thehockeyshop.com-J0501,CCM YTFlex 3 Youth Chest & Arm Protector,139.99,111.98,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/ccm-chest-protectors-ccm-ytflex-3-youth-chest-arm-protector-white-red-s-m-29171365740610.jpg?v=1768075324,CCM YTFlex 3 Youth Chest & Arm Protector
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0502,thehockeyshop,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-goalie-blocker,www.thehockeyshop.com-J0502,CCM YTFlex 3 Youth Goalie Blocker,109.99,87.98,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/blockers-ccm-ytflex-3-youth-goalie-blocker-1221734625.jpg?v=1773024071,CCM YTFlex 3 Youth Goalie Blocker
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0503,thehockeyshop,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-goalie-catcher,www.thehockeyshop.com-J0503,CCM YTFlex 3 Youth Goalie Catcher,129.99,103.98,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/catchers-ccm-ytflex-3-youth-goalie-catcher-1221734769.jpg?v=1773034750,CCM YTFlex 3 Youth Goalie Catcher
